lar,war,har,Har,dhbyhar,Rcritar,Rar,Var,dVar
1000,820,200,300,0.5,235.61999999993068,335.21625337387826,73462008.69005811,47539607.7667789
1000,821,200,300,0.5,235.61999999993068,335.3262349853186,73524840.54312992,47602439.6198507
1000,822,200,300,0.5,235.61999999993068,335.43617670848994,73587672.3962017,47665271.4729225
1000,823,200,300,0.5,235.61999999993068,335.54607858676115,73650504.24927351,47728103.32599429
1000,824,200,300,0.5,235.61999999993068,335.65594066342237,73713336.10234529,47790935.179066084
1000,825,200,300,0.5,235.61999999993068,335.7657629816854,73776167.9554171,47853767.032137886
1000,826,200,300,0.5,235.61999999993068,335.875545584684,73838999.80848889,47916598.88520968
1000,827,200,300,0.5,235.61999999993068,335.985288515474,73901831.66156068,47979430.73828147
1000,828,200,300,0.5,235.61999999993068,336.0949918170335,73964663.51463248,48042262.59135327
1000,829,200,300,0.5,235.61999999993068,336.20465553226285,74027495.36770427,48105094.44442507
1000,830,200,300,0.5,235.61999999993068,336.3142797039854,74090327.22077608,48167926.29749686
1000,831,200,300,0.5,235.61999999993068,336.42386437494696,74153159.07384786,48230758.15056866
1000,832,200,300,0.5,235.61999999993068,336.5334095878168,74215990.92691967,48293590.00364046
1000,833,200,300,0.5,235.61999999993068,336.642915385187,74278822.77999145,48356421.856712244
1000,834,200,300,0.5,235.61999999993068,336.7523818095735,74341654.63306326,48419253.709784046
1000,835,200,300,0.5,235.61999999993068,336.86180890341547,74404486.48613505,48482085.56285584
1000,836,200,300,0.5,235.61999999993068,336.97119670907614,74467318.33920684,48544917.41592763
1000,837,200,300,0.5,235.61999999993068,337.0805452688426,74530150.19227864,48607749.26899943
1000,838,200,300,0.5,235.61999999993068,337.18985462492634,74592982.04535043,48670581.12207123
1000,839,200,300,0.5,235.61999999993068,337.299124819463,74655813.89842224,48733412.97514302
1000,840,200,300,0.5,235.61999999993068,337.40835589451285,74718645.75149402,48796244.82821482
1000,841,200,300,0.5,235.61999999993068,337.51754789206115,74781477.60456583,48859076.68128662
1000,842,200,300,0.5,235.61999999993068,337.62670085401777,74844309.45763762,48921908.53435841
1000,843,200,300,0.5,235.61999999993068,337.73581482221795,74907141.31070942,48984740.387430206
1000,844,200,300,0.5,235.61999999993068,337.84488983842215,74969973.16378121,49047572.240502
1000,845,200,300,0.5,235.61999999993068,337.9539259443165,75032805.016853,49110404.0935738
1000,846,200,300,0.5,235.61999999993068,338.0629231815126,75095636.86992481,49173235.946645595
1000,847,200,300,0.5,235.61999999993068,338.1718815915481,75158468.72299659,49236067.79971739
1000,848,200,300,0.5,235.61999999993068,338.2808012158867,75221300.5760684,49298899.65278918
1000,849,200,300,0.5,235.61999999993068,338.38968209591826,75284132.4291402,49361731.505860984
1000,850,200,300,0.5,235.61999999993068,338.4985242729592,75346964.28221199,49424563.35893278
1000,851,200,300,0.5,235.61999999993068,338.6073277882524,75409796.13528378,49487395.21200457
1000,852,200,300,0.5,235.61999999993068,338.71609268296777,75472627.98835558,49550227.065076366
1000,853,200,300,0.5,235.61999999993068,338.82481899820203,75535459.84142739,49613058.91814817
1000,854,200,300,0.5,235.61999999993068,338.9335067749791,75598291.69449916,49675890.77121996
1000,855,200,300,0.5,235.61999999993068,339.0421560542503,75661123.54757097,49738722.624291755
1000,856,200,300,0.5,235.61999999993068,339.1507668768944,75723955.40064275,49801554.47736355
1000,857,200,300,0.5,235.61999999993068,339.25933928371796,75786787.25371456,49864386.33043535
1000,858,200,300,0.5,235.61999999993068,339.36787331545537,75849619.10678636,49927218.183507144
1000,859,200,300,0.5,235.61999999993068,339.476369012769,75912450.95985815,49990050.03657894
1000,860,200,300,0.5,235.61999999993068,339.58482641624965,75975282.81292994,50052881.88965073
1000,861,200,300,0.5,235.61999999993068,339.69324556641635,76038114.66600174,50115713.74272253
1000,862,200,300,0.5,235.61999999993068,339.801626503717,76100946.51907355,50178545.59579433
1000,863,200,300,0.5,235.61999999993068,339.9099692685278,76163778.37214532,50241377.44886612
1000,864,200,300,0.5,235.61999999993068,340.01827390115443,76226610.22521713,50304209.30193792
1000,865,200,300,0.5,235.61999999993068,340.1265404418313,76289442.07828893,50367041.15500972
1000,866,200,300,0.5,235.61999999993068,340.2347689307223,76352273.93136072,50429873.00808151
1000,867,200,300,0.5,235.61999999993068,340.3429594079207,76415105.78443252,50492704.861153305
1000,868,200,300,0.5,235.61999999993068,340.4511119134495,76477937.63750431,50555536.714225106
1000,869,200,300,0.5,235.61999999993068,340.55922648726147,76540769.49057612,50618368.5672969
1000,870,200,300,0.5,235.61999999993068,340.6673031692393,76603601.3436479,50681200.420368694
1000,871,200,300,0.5,235.61999999993068,340.77534199919603,76666433.1967197,50744032.27344049
1000,872,200,300,0.5,235.61999999993068,340.8833430168748,76729265.0497915,50806864.12651229
1000,873,200,300,0.5,235.61999999993068,340.9913062619494,76792096.9028633,50869695.97958408
1000,874,200,300,0.5,235.61999999993068,341.0992317740242,76854928.75593509,50932527.83265588
1000,875,200,300,0.5,235.61999999993068,341.2071195926345,76917760.60900688,50995359.68572768
1000,876,200,300,0.5,235.61999999993068,341.3149697572466,76980592.46207869,51058191.53879947
1000,877,200,300,0.5,235.61999999993068,341.4227823072579,77043424.31515047,51121023.391871266
1000,878,200,300,0.5,235.61999999993068,341.5305572819971,77106256.16822228,51183855.24494306
1000,879,200,300,0.5,235.61999999993068,341.6382947207247,77169088.02129407,51246687.09801486
1000,880,200,300,0.5,235.61999999993068,341.7459946626324,77231919.87436587,51309518.951086655
1000,881,200,300,0.5,235.61999999993068,341.85365714684434,77294751.72743766,51372350.80415845
1000,882,200,300,0.5,235.61999999993068,341.9612822124161,77357583.58050945,51435182.65723024
1000,883,200,300,0.5,235.61999999993068,342.0688698983359,77420415.43358126,51498014.510302044
1000,884,200,300,0.5,235.61999999993068,342.1764202435239,77483247.28665304,51560846.36337384
1000,885,200,300,0.5,235.61999999993068,342.2839332868331,77546079.13972485,51623678.21644563
1000,886,200,300,0.5,235.61999999993068,342.391409067049,77608910.99279664,51686510.06951743
1000,887,200,300,0.5,235.61999999993068,342.49884762288985,77671742.84586844,51749341.92258923
1000,888,200,300,0.5,235.61999999993068,342.6062489930072,77734574.69894023,51812173.77566102
1000,889,200,300,0.5,235.61999999993068,342.71361321598545,77797406.55201203,51875005.628732815
1000,890,200,300,0.5,235.61999999993068,342.82094033034247,77860238.40508384,51937837.48180462
1000,891,200,300,0.5,235.61999999993068,342.9282303745295,77923070.25815561,52000669.33487641
1000,892,200,300,0.5,235.61999999993068,343.0354833869317,77985902.11122742,52063501.187948205
1000,893,200,300,0.5,235.61999999993068,343.1426994058676,78048733.9642992,52126333.04102
1000,894,200,300,0.5,235.61999999993068,343.24987846959,78111565.81737101,52189164.8940918
1000,895,200,300,0.5,235.61999999993068,343.3570206162858,78174397.6704428,52251996.747163594
1000,896,200,300,0.5,235.61999999993068,343.46412588407605,78237229.5235146,52314828.60023539
1000,897,200,300,0.5,235.61999999993068,343.5711943110164,78300061.3765864,52377660.45330719
1000,898,200,300,0.5,235.61999999993068,343.6782259350969,78362893.22965819,52440492.30637898
1000,899,200,300,0.5,235.61999999993068,343.78522079424255,78425725.08273,52503324.15945078
1000,900,200,300,0.5,235.61999999993068,343.8921789263131,78488556.93580177,52566156.01252257
1000,901,200,300,0.5,235.61999999993068,343.9991003691035,78551388.78887358,52628987.86559437
1000,902,200,300,0.5,235.61999999993068,344.1059851603437,78614220.64194538,52691819.718666166
1000,903,200,300,0.5,235.61999999993068,344.21283333769935,78677052.49501717,52754651.57173796
1000,904,200,300,0.5,235.61999999993068,344.31964493877143,78739884.34808896,52817483.424809754
1000,905,200,300,0.5,235.61999999993068,344.4264200010966,78802716.20116076,52880315.277881555
1000,906,200,300,0.5,235.61999999993068,344.53315856214743,78865548.05423257,52943147.13095335
1000,907,200,300,0.5,235.61999999993068,344.6398606593324,78928379.90730435,53005978.98402514
1000,908,200,300,0.5,235.61999999993068,344.74652632999624,78991211.76037616,53068810.837096944
1000,909,200,300,0.5,235.61999999993068,344.8531556114199,79054043.61344795,53131642.69016874
1000,910,200,300,0.5,235.61999999993068,344.95974854082084,79116875.46651974,53194474.54324053
1000,911,200,300,0.5,235.61999999993068,345.066305155353,79179707.31959152,53257306.39631232
1000,912,200,300,0.5,235.61999999993068,345.1728254921074,79242539.17266333,53320138.24938413
1000,913,200,300,0.5,235.61999999993068,345.27930958811146,79305371.02573514,53382970.10245592
1000,914,200,300,0.5,235.61999999993068,345.38575748033,79368202.87880692,53445801.95552771
1000,915,200,300,0.5,235.61999999993068,345.49216920566505,79431034.73187873,53508633.80859952
1000,916,200,300,0.5,235.61999999993068,345.59854480095584,79493866.58495052,53571465.66167131
1000,917,200,300,0.5,235.61999999993068,345.7048843029792,79556698.43802232,53634297.5147431
1000,918,200,300,0.5,235.61999999993068,345.8111877484495,79619530.2910941,53697129.36781489
1000,919,200,300,0.5,235.61999999993068,345.9174551740192,79682362.1441659,53759961.2208867
1000,920,200,300,0.5,235.61999999993068,346.02368661627827,79745193.9972377,53822793.07395849
1000,921,200,300,0.5,235.61999999993068,346.12988211175514,79808025.85030949,53885624.92703028
1000,922,200,300,0.5,235.61999999993068,346.2360416969163,79870857.70338129,53948456.780102074
1000,923,200,300,0.5,235.61999999993068,346.3421654081666,79933689.55645308,54011288.633173876
1000,924,200,300,0.5,235.61999999993068,346.4482532818496,79996521.40952489,54074120.48624567
1000,925,200,300,0.5,235.61999999993068,346.5543053542473,80059353.26259667,54136952.33931746
1000,926,200,300,0.5,235.61999999993068,346.6603216615807,80122185.11566848,54199784.192389265
1000,927,200,300,0.5,235.61999999993068,346.76630224000974,80185016.96874027,54262616.04546106
1000,928,200,300,0.5,235.61999999993068,346.8722471256334,80247848.82181206,54325447.89853285
1000,929,200,300,0.5,235.61999999993068,346.97815635449,80310680.67488386,54388279.75160465
1000,930,200,300,0.5,235.61999999993068,347.0840299625571,80373512.52795565,54451111.60467645
1000,931,200,300,0.5,235.61999999993068,347.1898679857521,80436344.38102746,54513943.45774824
1000,932,200,300,0.5,235.61999999993068,347.29567045993156,80499176.23409924,54576775.310820036
1000,933,200,300,0.5,235.61999999993068,347.40143742089253,80562008.08717105,54639607.16389183
1000,934,200,300,0.5,235.61999999993068,347.50716890437144,80624839.94024284,54702439.01696363
1000,935,200,300,0.5,235.61999999993068,347.6128649460452,80687671.79331464,54765270.870035425
1000,936,200,300,0.5,235.61999999993068,347.71852558153074,80750503.64638643,54828102.72310722
1000,937,200,300,0.5,235.61999999993068,347.8241508463855,80813335.49945822,54890934.57617902
1000,938,200,300,0.5,235.61999999993068,347.9297407761075,80876167.35253003,54953766.429250814
1000,939,200,300,0.5,235.61999999993068,348.03529540613516,80938999.20560181,55016598.28232261
1000,940,200,300,0.5,235.61999999993068,348.140814771848,81001831.05867362,55079430.1353944
1000,941,200,300,0.5,235.61999999993068,348.2462989085663,81064662.91174541,55142261.9884662
1000,942,200,300,0.5,235.61999999993068,348.35174785155147,81127494.76481721,55205093.841538
1000,943,200,300,0.5,235.61999999993068,348.45716163600616,81190326.617889,55267925.69460979
1000,944,200,300,0.5,235.61999999993068,348.56254029707435,81253158.4709608,55330757.547681585
1000,945,200,300,0.5,235.61999999993068,348.6678838698415,81315990.3240326,55393589.40075339
1000,946,200,300,0.5,235.61999999993068,348.77319238933467,81378822.17710438,55456421.25382518
1000,947,200,300,0.5,235.61999999993068,348.8784658905229,81441654.03017619,55519253.106896974
1000,948,200,300,0.5,235.61999999993068,348.98370440831667,81504485.88324799,55582084.959968776
1000,949,200,300,0.5,235.61999999993068,349.08890797756897,81567317.73631978,55644916.81304057
1000,950,200,300,0.5,235.61999999993068,349.1940766330747,81630149.58939157,55707748.66611236
1000,951,200,300,0.5,235.61999999993068,349.2992104095711,81692981.44246337,55770580.51918416
1000,952,200,300,0.5,235.61999999993068,349.4043093417379,81755813.29553518,55833412.37225596
1000,953,200,300,0.5,235.61999999993068,349.5093734641974,81818645.14860696,55896244.22532775
1000,954,200,300,0.5,235.61999999993068,349.6144028115145,81881477.00167876,55959076.07839955
1000,955,200,300,0.5,235.61999999993068,349.719397418197,81944308.85475054,56021907.93147134
1000,956,200,300,0.5,235.61999999993068,349.82435731869566,82007140.70782235,56084739.78454314
1000,957,200,300,0.5,235.61999999993068,349.9292825474044,82069972.56089415,56147571.637614936
1000,958,200,300,0.5,235.61999999993068,350.03417313866026,82132804.41396594,56210403.49068673
1000,959,200,300,0.5,235.61999999993068,350.13902912674376,82195636.26703775,56273235.34375853
1000,960,200,300,0.5,235.61999999993068,350.2438505458788,82258468.12010953,56336067.196830325
1000,961,200,300,0.5,235.61999999993068,350.34863743023294,82321299.97318134,56398899.04990212
1000,962,200,300,0.5,235.61999999993068,350.4533898139175,82384131.82625312,56461730.90297391
1000,963,200,300,0.5,235.61999999993068,350.5581077309878,82446963.67932492,56524562.756045714
1000,964,200,300,0.5,235.61999999993068,350.66279121544295,82509795.53239672,56587394.60911751
1000,965,200,300,0.5,235.61999999993068,350.7674403012263,82572627.38546851,56650226.4621893
1000,966,200,300,0.5,235.61999999993068,350.87205502222554,82635459.2385403,56713058.315261096
1000,967,200,300,0.5,235.61999999993068,350.9766354122726,82698291.0916121,56775890.1683329
1000,968,200,300,0.5,235.61999999993068,351.0811815051442,82761122.94468391,56838722.02140469
1000,969,200,300,0.5,235.61999999993068,351.1856933345612,82823954.79775569,56901553.874476485
1000,970,200,300,0.5,235.61999999993068,351.29017093419003,82886786.6508275,56964385.72754829
1000,971,200,300,0.5,235.61999999993068,351.3946143376412,82949618.50389929,57027217.58062008
1000,972,200,300,0.5,235.61999999993068,351.49902357847077,83012450.35697109,57090049.433691874
1000,973,200,300,0.5,235.61999999993068,351.60339869017974,83075282.21004288,57152881.28676367
1000,974,200,300,0.5,235.61999999993068,351.70773970621457,83138114.06311467,57215713.13983547
1000,975,200,300,0.5,235.61999999993068,351.812046659967,83200945.91618648,57278544.99290726
1000,976,200,300,0.5,235.61999999993068,351.91631958477416,83263777.76925826,57341376.84597906
1000,977,200,300,0.5,235.61999999993068,352.0205585139191,83326609.62233007,57404208.69905085
1000,978,200,300,0.5,235.61999999993068,352.1247634806306,83389441.47540186,57467040.55212265
1000,979,200,300,0.5,235.61999999993068,352.22893451808324,83452273.32847366,57529872.40519445
1000,980,200,300,0.5,235.61999999993068,352.3330716593976,83515105.18154545,57592704.25826624
1000,981,200,300,0.5,235.61999999993068,352.4371749376406,83577937.03461725,57655536.11133804
1000,982,200,300,0.5,235.61999999993068,352.54124438582517,83640768.88768905,57718367.964409836
1000,983,200,300,0.5,235.61999999993068,352.6452800369109,83703600.74076083,57781199.81748163
1000,984,200,300,0.5,235.61999999993068,352.7492819238038,83766432.59383264,57844031.67055342
1000,985,200,300,0.5,235.61999999993068,352.8532500793563,83829264.44690444,57906863.523625225
1000,986,200,300,0.5,235.61999999993068,352.957184536368,83892096.29997623,57969695.37669702
1000,987,200,300,0.5,235.61999999993068,353.0610853275851,83954928.15304802,58032527.22976881
1000,988,200,300,0.5,235.61999999993068,353.1649524857007,84017760.00611982,58095359.08284061
1000,989,200,300,0.5,235.61999999993068,353.2687860433554,84080591.85919163,58158190.93591241
1000,990,200,300,0.5,235.61999999993068,353.3725860331367,84143423.7122634,58221022.7889842
1000,991,200,300,0.5,235.61999999993068,353.4763524875796,84206255.56533521,58283854.642055996
1000,992,200,300,0.5,235.61999999993068,353.58008543916657,84269087.41840701,58346686.4951278
1000,993,200,300,0.5,235.61999999993068,353.68378492032764,84331919.2714788,58409518.34819959
1000,994,200,300,0.5,235.61999999993068,353.78745096344056,84394751.1245506,58472350.201271385
1000,995,200,300,0.5,235.61999999993068,353.8910836008309,84457582.97762239,58535182.05434317
1000,996,200,300,0.5,235.61999999993068,353.9946828647723,84520414.8306942,58598013.90741498
1000,997,200,300,0.5,235.61999999993068,354.0982487874863,84583246.68376598,58660845.760486774
1000,998,200,300,0.5,235.61999999993068,354.2017814011427,84646078.53683777,58723677.61355856
1000,999,200,300,0.5,235.61999999993068,354.3052807378596,84708910.38990957,58786509.466630355
1000,1000,200,300,0.5,235.61999999993068,354.4087468297036,84771742.24298137,58849341.31970216
1000,1001,200,300,0.5,235.61999999993068,354.5121797086896,84834574.09605315,58912173.17277395
1000,1002,200,300,0.5,235.61999999993068,354.6155794067814,84897405.94912496,58975005.02584574
1000,1003,200,300,0.5,235.61999999993068,354.7189459558915,84960237.80219677,59037836.87891755
1000,1004,200,300,0.5,235.61999999993068,354.82227938788105,85023069.65526855,59100668.73198934
1000,1005,200,300,0.5,235.61999999993068,354.9255797345606,85085901.50834034,59163500.58506113
1000,1006,200,300,0.5,235.61999999993068,355.02884702768944,85148733.36141214,59226332.43813293
1000,1007,200,300,0.5,235.61999999993068,355.13208129897635,85211565.21448395,59289164.29120473
1000,1008,200,300,0.5,235.61999999993068,355.23528258007923,85274397.06755573,59351996.14427652
1000,1009,200,300,0.5,235.61999999993068,355.33845090260553,85337228.92062753,59414827.997348316
1000,1010,200,300,0.5,235.61999999993068,355.44158629811227,85400060.77369931,59477659.85042011
1000,1011,200,300,0.5,235.61999999993068,355.5446887981062,85462892.62677112,59540491.70349191
1000,1012,200,300,0.5,235.61999999993068,355.6477584340437,85525724.47984292,59603323.556563705
1000,1013,200,300,0.5,235.61999999993068,355.75079523733115,85588556.33291471,59666155.4096355
1000,1014,200,300,0.5,235.61999999993068,355.8537992393249,85651388.18598652,59728987.2627073
1000,1015,200,300,0.5,235.61999999993068,355.9567704713315,85714220.0390583,59791819.115779094
1000,1016,200,300,0.5,235.61999999993068,356.05970896460764,85777051.8921301,59854650.96885089
1000,1017,200,300,0.5,235.61999999993068,356.1626147503604,85839883.74520189,59917482.82192268
1000,1018,200,300,0.5,235.61999999993068,356.2654878597473,85902715.5982737,59980314.67499448
1000,1019,200,300,0.5,235.61999999993068,356.36832832387637,85965547.45134549,60043146.52806628
1000,1020,200,300,0.5,235.61999999993068,356.4711361738064,86028379.30441728,60105978.38113807
1000,1021,200,300,0.5,235.61999999993068,356.573911440547,86091211.15748908,60168810.234209865
1000,1022,200,300,0.5,235.61999999993068,356.67665415505854,86154043.01056087,60231642.08728167
1000,1023,200,300,0.5,235.61999999993068,356.7793643482525,86216874.86363268,60294473.94035346
1000,1024,200,300,0.5,235.61999999993068,356.8820420509913,86279706.71670446,60357305.793425255
1000,1025,200,300,0.5,235.61999999993068,356.98468729408876,86342538.56977627,60420137.646497056
1000,1026,200,300,0.5,235.61999999993068,357.08730010831005,86405370.42284806,60482969.49956885
1000,1027,200,300,0.5,235.61999999993068,357.1898805243715,86468202.27591985,60545801.35264064
1000,1028,200,300,0.5,235.61999999993068,357.2924285729414,86531034.12899165,60608633.20571244
1000,1029,200,300,0.5,235.61999999993068,357.3949442846392,86593865.98206344,60671465.05878424
1000,1030,200,300,0.5,235.61999999993068,357.49742769003655,86656697.83513525,60734296.91185603
1000,1031,200,300,0.5,235.61999999993068,357.5998788196566,86719529.68820703,60797128.76492783
1000,1032,200,300,0.5,235.61999999993068,357.7022977039748,86782361.54127884,60859960.61799963
1000,1033,200,300,0.5,235.61999999993068,357.8046843734184,86845193.39435063,60922792.47107142
1000,1034,200,300,0.5,235.61999999993068,357.9070388583669,86908025.24742243,60985624.324143216
1000,1035,200,300,0.5,235.61999999993068,358.0093611891522,86970857.10049422,61048456.17721501
1000,1036,200,300,0.5,235.61999999993068,358.11165139605833,87033688.95356601,61111288.03028681
1000,1037,200,300,0.5,235.61999999993068,358.2139095093222,87096520.80663782,61174119.883358605
1000,1038,200,300,0.5,235.61999999993068,358.31613555913293,87159352.6597096,61236951.7364304
1000,1039,200,300,0.5,235.61999999993068,358.41832957563264,87222184.51278141,61299783.58950219
1000,1040,200,300,0.5,235.61999999993068,358.52049158891595,87285016.3658532,61362615.442573994
1000,1041,200,300,0.5,235.61999999993068,358.6226216290307,87347848.218925,61425447.29564579
1000,1042,200,300,0.5,235.61999999993068,358.7247197259775,87410680.0719968,61488279.14871758
1000,1043,200,300,0.5,235.61999999993068,358.82678590971017,87473511.92506859,61551111.00178938
1000,1044,200,300,0.5,235.61999999993068,358.9288202101358,87536343.7781404,61613942.85486118
1000,1045,200,300,0.5,235.61999999993068,359.03082265711464,87599175.63121217,61676774.70793297
1000,1046,200,300,0.5,235.61999999993068,359.13279328046065,87662007.48428398,61739606.561004765
1000,1047,200,300,0.5,235.61999999993068,359.2347321099409,87724839.33735578,61802438.41407657
1000,1048,200,300,0.5,235.61999999993068,359.33663917527645,87787671.19042757,61865270.26714836
1000,1049,200,300,0.5,235.61999999993068,359.4385145061418,87850503.04349937,61928102.120220155
1000,1050,200,300,0.5,235.61999999993068,359.5403581321656,87913334.89657116,61990933.97329195
1000,1051,200,300,0.5,235.61999999993068,359.6421700829301,87976166.74964297,62053765.82636375
1000,1052,200,300,0.5,235.61999999993068,359.74395038797167,88038998.60271475,62116597.67943554
1000,1053,200,300,0.5,235.61999999993068,359.845699076781,88101830.45578656,62179429.53250734
1000,1054,200,300,0.5,235.61999999993068,359.9474161788027,88164662.30885835,62242261.38557914
1000,1055,200,300,0.5,235.61999999993068,360.04910172343597,88227494.16193014,62305093.23865093
1000,1056,200,300,0.5,235.61999999993068,360.15075574003424,88290326.01500194,62367925.09172273
1000,1057,200,300,0.5,235.61999999993068,360.25237825790555,88353157.86807373,62430756.94479452
1000,1058,200,300,0.5,235.61999999993068,360.35396930631265,88415989.72114554,62493588.79786632
1000,1059,200,300,0.5,235.61999999993068,360.4555289144728,88478821.57421732,62556420.650938116
1000,1060,200,300,0.5,235.61999999993068,360.5570571115582,88541653.42728913,62619252.50400991
1000,1061,200,300,0.5,235.61999999993068,360.65855392669596,88604485.2803609,62682084.357081704
1000,1062,200,300,0.5,235.61999999993068,360.7600193889682,88667317.13343272,62744916.210153505
1000,1063,200,300,0.5,235.61999999993068,360.8614535274122,88730148.98650451,62807748.0632253
1000,1064,200,300,0.5,235.61999999993068,360.96285637102034,88792980.8395763,62870579.91629709
1000,1065,200,300,0.5,235.61999999993068,361.0642279487404,88855812.69264811,62933411.769368894
1000,1066,200,300,0.5,235.61999999993068,361.16556828947535,88918644.54571989,62996243.62244069
1000,1067,200,300,0.5,235.61999999993068,361.26687742208406,88981476.3987917,63059075.47551248
1000,1068,200,300,0.5,235.61999999993068,361.3681553753805,89044308.25186348,63121907.328584276
1000,1069,200,300,0.5,235.61999999993068,361.4694021781349,89107140.10493529,63184739.18165608
1000,1070,200,300,0.5,235.61999999993068,361.5706178590726,89169971.95800708,63247571.03472787
1000,1071,200,300,0.5,235.61999999993068,361.67180244687546,89232803.81107888,63310402.887799665
1000,1072,200,300,0.5,235.61999999993068,361.7729559701809,89295635.66415067,63373234.74087146
1000,1073,200,300,0.5,235.61999999993068,361.87407845758247,89358467.51722246,63436066.59394326
1000,1074,200,300,0.5,235.61999999993068,361.9751699376301,89421299.37029427,63498898.447015055
1000,1075,200,300,0.5,235.61999999993068,362.0762304388296,89484131.22336605,63561730.30008685
1000,1076,200,300,0.5,235.61999999993068,362.1772599896436,89546963.07643786,63624562.15315865
1000,1077,200,300,0.5,235.61999999993068,362.27825861849067,89609794.92950965,63687394.00623044
1000,1078,200,300,0.5,235.61999999993068,362.37922635374633,89672626.78258145,63750225.85930224
1000,1079,200,300,0.5,235.61999999993068,362.48016322374247,89735458.63565323,63813057.712374024
1000,1080,200,300,0.5,235.61999999993068,362.58106925676793,89798290.48872504,63875889.56544583
1000,1081,200,300,0.5,235.61999999993068,362.68194448106806,89861122.34179685,63938721.41851763
1000,1082,200,300,0.5,235.61999999993068,362.7827889248454,89923954.19486862,64001553.27158941
1000,1083,200,300,0.5,235.61999999993068,362.88360261625934,89986786.04794042,64064385.12466121
1000,1084,200,300,0.5,235.61999999993068,362.98438558342644,90049617.90101223,64127216.977733016
1000,1085,200,300,0.5,235.61999999993068,363.08513785442034,90112449.75408402,64190048.8308048
1000,1086,200,300,0.5,235.61999999993068,363.185859457272,90175281.6071558,64252880.6838766
1000,1087,200,300,0.5,235.61999999993068,363.28655041996984,90238113.46022761,64315712.536948405
1000,1088,200,300,0.5,235.61999999993068,363.38721077045955,90300945.3132994,64378544.39002019
1000,1089,200,300,0.5,235.61999999993068,363.4878405366445,90363777.1663712,64441376.243091986
1000,1090,200,300,0.5,235.61999999993068,363.5884397463857,90426609.01944299,64504208.09616378
1000,1091,200,300,0.5,235.61999999993068,363.6890084275018,90489440.87251478,64567039.94923558
1000,1092,200,300,0.5,235.61999999993068,363.78954660776935,90552272.7255866,64629871.802307375
1000,1093,200,300,0.5,235.61999999993068,363.8900543149227,90615104.57865837,64692703.65537917
1000,1094,200,300,0.5,235.61999999993068,363.9905315766543,90677936.43173018,64755535.50845096
1000,1095,200,300,0.5,235.61999999993068,364.09097842061465,90740768.28480197,64818367.361522764
1000,1096,200,300,0.5,235.61999999993068,364.1913948744124,90803600.13787377,64881199.21459456
1000,1097,200,300,0.5,235.61999999993068,364.29178096561446,90866431.99094556,64944031.06766635
1000,1098,200,300,0.5,235.61999999993068,364.39213672174617,90929263.84401736,65006862.92073815
1000,1099,200,300,0.5,235.61999999993068,364.4924621702912,90992095.69708917,65069694.77380995
1000,1100,200,300,0.5,235.61999999993068,364.5927573386917,91054927.55016094,65132526.62688174
1000,1101,200,300,0.5,235.61999999993068,364.69302225434865,91117759.40323275,65195358.479953535
1000,1102,200,300,0.5,235.61999999993068,364.79325694462153,91180591.25630455,65258190.333025336
1000,1103,200,300,0.5,235.61999999993068,364.89346143682866,91243423.10937634,65321022.18609713
1000,1104,200,300,0.5,235.61999999993068,364.9936357582473,91306254.96244814,65383854.039168924
1000,1105,200,300,0.5,235.61999999993068,365.09377993611355,91369086.81551993,65446685.89224072
1000,1106,200,300,0.5,235.61999999993068,365.1938939976227,91431918.66859174,65509517.74531252
1000,1107,200,300,0.5,235.61999999993068,365.29397796992896,91494750.52166352,65572349.59838431
1000,1108,200,300,0.5,235.61999999993068,365.39403188014603,91557582.37473533,65635181.45145611
1000,1109,200,300,0.5,235.61999999993068,365.4940557553467,91620414.22780712,65698013.30452791
1000,1110,200,300,0.5,235.61999999993068,365.59404962256326,91683246.08087891,65760845.1575997
1000,1111,200,300,0.5,235.61999999993068,365.6940135087874,91746077.9339507,65823677.0106715
1000,1112,200,300,0.5,235.61999999993068,365.7939474409705,91808909.7870225,65886508.86374329
1000,1113,200,300,0.5,235.61999999993068,365.89385144602346,91871741.64009431,65949340.71681509
1000,1114,200,300,0.5,235.61999999993068,365.9937255508168,91934573.49316609,66012172.569886886
1000,1115,200,300,0.5,235.61999999993068,366.09356978218125,91997405.3462379,66075004.42295868
1000,1116,200,300,0.5,235.61999999993068,366.1933841669069,92060237.19930968,66137836.27603047
1000,1117,200,300,0.5,235.61999999993068,366.29316873174446,92123069.05238149,66200668.129102275
1000,1118,200,300,0.5,235.61999999993068,366.392923503404,92185900.90545328,66263499.98217407
1000,1119,200,300,0.5,235.61999999993068,366.4926485085563,92248732.75852507,66326331.83524586
1000,1120,200,300,0.5,235.61999999993068,366.5923437738321,92311564.61159688,66389163.688317664
1000,1121,200,300,0.5,235.61999999993068,366.6920093258225,92374396.46466866,66451995.54138946
1000,1122,200,300,0.5,235.61999999993068,366.79164519107906,92437228.31774047,66514827.39446125
1000,1123,200,300,0.5,235.61999999993068,366.8912513961137,92500060.17081225,66577659.247533046
1000,1124,200,300,0.5,235.61999999993068,366.99082796739907,92562892.02388406,66640491.10060485
1000,1125,200,300,0.5,235.61999999993068,367.09037493136833,92625723.87695585,66703322.95367664
1000,1126,200,300,0.5,235.61999999993068,367.18989231441543,92688555.73002765,66766154.806748435
1000,1127,200,300,0.5,235.61999999993068,367.289380142895,92751387.58309944,66828986.65982023
